Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-02-23 07:38:00+00:00,65793.3984375,65793.3984375,65793.3984375,65793.3984375,3665920
2026-02-23 07:39:00+00:00,65826.90625,65826.90625,65826.90625,65826.90625,0
2026-02-23 07:41:00+00:00,65970.2421875,65970.2421875,65970.2421875,65970.2421875,66154496
2026-02-23 07:42:00+00:00,65934.4765625,65934.4765625,65934.4765625,65934.4765625,16693248
2026-02-23 07:44:00+00:00,65926.2734375,65926.2734375,65926.2734375,65926.2734375,282988544
2026-02-23 07:45:00+00:00,65941.8046875,65941.8046875,65941.8046875,65941.8046875,0
2026-02-23 07:47:00+00:00,65919.28125,65919.28125,65919.28125,65919.28125,337653760
2026-02-23 07:49:00+00:00,65927.3984375,65927.3984375,65927.3984375,65927.3984375,57751552
2026-02-23 07:50:00+00:00,65911.4453125,65911.4453125,65911.4453125,65911.4453125,3776512
2026-02-23 07:52:00+00:00,65923.7578125,65923.7578125,65923.7578125,65923.7578125,203399168
2026-02-23 07:54:00+00:00,65929.109375,65929.109375,65929.109375,65929.109375,0
2026-02-23 07:56:00+00:00,65934.0703125,65934.0703125,65934.0703125,65934.0703125,47804416
2026-02-23 07:58:00+00:00,65947.1796875,65947.1796875,65947.1796875,65947.1796875,0
2026-02-23 07:59:00+00:00,65941.9375,65941.9375,65941.9375,65941.9375,228429824
2026-02-23 08:00:00+00:00,65941.09375,65941.09375,65941.09375,65941.09375,0
2026-02-23 08:01:00+00:00,65939.8671875,65939.8671875,65939.8671875,65939.8671875,191795200
2026-02-23 08:04:00+00:00,65799.171875,65799.171875,65799.171875,65799.171875,156618752
2026-02-23 08:05:00+00:00,65794.1875,65794.1875,65794.1875,65794.1875,0
2026-02-23 08:06:00+00:00,65795.0703125,65795.0703125,65795.0703125,65795.0703125,201031680
2026-02-23 08:09:00+00:00,65772.7890625,65772.7890625,65772.7890625,65772.7890625,0
2026-02-23 08:11:00+00:00,65741.140625,65741.140625,65741.140625,65741.140625,0
2026-02-23 08:13:00+00:00,65797.625,65797.625,65797.625,65797.625,311246848
2026-02-23 08:14:00+00:00,65796.5546875,65796.5546875,65796.5546875,65796.5546875,0
2026-02-23 08:15:00+00:00,65825.2578125,65825.2578125,65825.2578125,65825.2578125,12419072
2026-02-23 08:17:00+00:00,65820.203125,65820.203125,65820.203125,65820.203125,13631488
2026-02-23 08:18:00+00:00,65770.921875,65770.921875,65770.921875,65770.921875,1146880
2026-02-23 08:19:00+00:00,65748.296875,65748.296875,65748.296875,65748.296875,139644928
2026-02-23 08:21:00+00:00,65716.4140625,65716.4140625,65716.4140625,65716.4140625,5455872
2026-02-23 08:23:00+00:00,65724.65625,65724.65625,65724.65625,65724.65625,59031552
2026-02-23 08:25:00+00:00,65645.171875,65645.171875,65645.171875,65645.171875,46084096
2026-02-23 08:26:00+00:00,65637.890625,65637.890625,65637.890625,65637.890625,0
2026-02-23 08:28:00+00:00,65678.921875,65678.921875,65678.921875,65678.921875,96980992
2026-02-23 08:29:00+00:00,65695.5,65695.5,65695.5,65695.5,0
2026-02-23 08:31:00+00:00,65697.453125,65697.453125,65697.453125,65697.453125,128077824
2026-02-23 08:32:00+00:00,65717.609375,65717.609375,65717.609375,65717.609375,286720
2026-02-23 08:34:00+00:00,65633.8671875,65633.8671875,65633.8671875,65633.8671875,135172096
2026-02-23 08:36:00+00:00,65629.828125,65629.828125,65629.828125,65629.828125,19881984
2026-02-23 08:37:00+00:00,65613.921875,65613.921875,65613.921875,65613.921875,30982144
2026-02-23 08:39:00+00:00,65599.796875,65599.796875,65599.796875,65599.796875,4681728
2026-02-23 08:40:00+00:00,65607.1875,65607.1875,65607.1875,65607.1875,38817792
2026-02-23 08:41:00+00:00,65600.21875,65600.21875,65600.21875,65600.21875,5107712
2026-02-23 08:42:00+00:00,65596.453125,65596.453125,65596.453125,65596.453125,0
2026-02-23 08:43:00+00:00,65585.7265625,65585.7265625,65585.7265625,65585.7265625,32423936
2026-02-23 08:44:00+00:00,65590.0234375,65590.0234375,65590.0234375,65590.0234375,5550080
2026-02-23 08:45:00+00:00,65611.0625,65611.0625,65611.0625,65611.0625,0
2026-02-23 08:46:00+00:00,65611.78125,65611.78125,65611.78125,65611.78125,0
2026-02-23 08:48:00+00:00,65620.8984375,65620.8984375,65620.8984375,65620.8984375,4558848
2026-02-23 08:50:00+00:00,65608.859375,65608.859375,65608.859375,65608.859375,218198016
2026-02-23 08:51:00+00:00,65606.9296875,65606.9296875,65606.9296875,65606.9296875,11837440
2026-02-23 08:53:00+00:00,65594.03125,65594.03125,65594.03125,65594.03125,38330368
2026-02-23 08:54:00+00:00,65601.859375,65601.859375,65601.859375,65601.859375,0
2026-02-23 08:55:00+00:00,65584.40625,65584.40625,65584.40625,65584.40625,42745856
2026-02-23 08:58:00+00:00,65678.0078125,65678.0078125,65678.0078125,65678.0078125,35397632
2026-02-23 08:59:00+00:00,65673.8359375,65673.8359375,65673.8359375,65673.8359375,0
2026-02-23 09:01:00+00:00,65757.1171875,65757.1171875,65757.1171875,65757.1171875,9265152
2026-02-23 09:03:00+00:00,65749.453125,65749.453125,65749.453125,65749.453125,7901184
2026-02-23 09:04:00+00:00,65803.9296875,65803.9296875,65803.9296875,65803.9296875,0
2026-02-23 09:05:00+00:00,65809.0078125,65809.0078125,65809.0078125,65809.0078125,1777664
2026-02-23 09:06:00+00:00,65757.6875,65757.6875,65757.6875,65757.6875,15994880
2026-02-23 09:08:00+00:00,65798.8671875,65798.8671875,65798.8671875,65798.8671875,25149440
2026-02-23 09:10:00+00:00,65781.9296875,65781.9296875,65781.9296875,65781.9296875,72413184
2026-02-23 09:11:00+00:00,65795.3046875,65795.3046875,65795.3046875,65795.3046875,1712128
2026-02-23 09:12:00+00:00,65821.2890625,65821.2890625,65821.2890625,65821.2890625,3289088
2026-02-23 09:14:00+00:00,65796.0546875,65796.0546875,65796.0546875,65796.0546875,161595392
2026-02-23 09:15:00+00:00,65806.6640625,65806.6640625,65806.6640625,65806.6640625,0
2026-02-23 09:17:00+00:00,65828.1953125,65828.1953125,65828.1953125,65828.1953125,228249600
2026-02-23 09:18:00+00:00,65800.7421875,65800.7421875,65800.7421875,65800.7421875,6791168
2026-02-23 09:20:00+00:00,65722.3515625,65722.3515625,65722.3515625,65722.3515625,0
2026-02-23 09:21:00+00:00,65729.515625,65729.515625,65729.515625,65729.515625,11726848
2026-02-23 09:22:00+00:00,65721.1953125,65721.1953125,65721.1953125,65721.1953125,71094272
2026-02-23 09:23:00+00:00,65739.9296875,65739.9296875,65739.9296875,65739.9296875,3629056
2026-02-23 09:24:00+00:00,65716.1171875,65716.1171875,65716.1171875,65716.1171875,6893568
2026-02-23 09:25:00+00:00,65731.2734375,65731.2734375,65731.2734375,65731.2734375,39026688
2026-02-23 09:27:00+00:00,65758.5,65758.5,65758.5,65758.5,4403200
2026-02-23 09:29:00+00:00,65797.3359375,65797.3359375,65797.3359375,65797.3359375,17514496
2026-02-23 09:32:00+00:00,66030.1953125,66030.1953125,66030.1953125,66030.1953125,41496576
2026-02-23 09:34:00+00:00,66192.765625,66192.765625,66192.765625,66192.765625,0
2026-02-23 09:36:00+00:00,66161.4140625,66161.4140625,66161.4140625,66161.4140625,0
2026-02-23 09:38:00+00:00,66267.9375,66267.9375,66267.9375,66267.9375,391471104
2026-02-23 09:39:00+00:00,66291.09375,66291.09375,66291.09375,66291.09375,206499840
2026-02-23 09:40:00+00:00,66286.0234375,66286.0234375,66286.0234375,66286.0234375,0
2026-02-23 09:41:00+00:00,66249.1796875,66249.1796875,66249.1796875,66249.1796875,9076736
2026-02-23 09:42:00+00:00,66253.0546875,66253.0546875,66253.0546875,66253.0546875,0
2026-02-23 09:43:00+00:00,66255.296875,66255.296875,66255.296875,66255.296875,296189952
2026-02-23 09:45:00+00:00,66263.484375,66263.484375,66263.484375,66263.484375,8749056
2026-02-23 09:47:00+00:00,66387.6015625,66387.6015625,66387.6015625,66387.6015625,107200512
2026-02-23 09:48:00+00:00,66379.484375,66379.484375,66379.484375,66379.484375,0
2026-02-23 09:49:00+00:00,66271.625,66271.625,66271.625,66271.625,0
2026-02-23 09:50:00+00:00,66310.0078125,66310.0078125,66310.0078125,66310.0078125,37363712
2026-02-23 09:53:00+00:00,66361.8828125,66361.8828125,66361.8828125,66361.8828125,279412736
2026-02-23 09:55:00+00:00,66423.734375,66423.734375,66423.734375,66423.734375,0
2026-02-23 09:56:00+00:00,66426.0546875,66426.0546875,66426.0546875,66426.0546875,0
2026-02-23 09:58:00+00:00,66395.90625,66395.90625,66395.90625,66395.90625,93777920
2026-02-23 09:59:00+00:00,66387.96875,66387.96875,66387.96875,66387.96875,450560
2026-02-23 10:00:00+00:00,66393.609375,66393.609375,66393.609375,66393.609375,4104192
2026-02-23 10:01:00+00:00,66348.4609375,66348.4609375,66348.4609375,66348.4609375,33325056
2026-02-23 10:02:00+00:00,66472.1953125,66472.1953125,66472.1953125,66472.1953125,5894144
2026-02-23 10:03:00+00:00,66528.5625,66528.5625,66528.5625,66528.5625,9007104
2026-02-23 10:04:00+00:00,66501.4921875,66501.4921875,66501.4921875,66501.4921875,210440192
2026-02-23 10:06:00+00:00,66414.5234375,66414.5234375,66414.5234375,66414.5234375,8605696
2026-02-23 10:08:00+00:00,66385.8515625,66385.8515625,66385.8515625,66385.8515625,52465664
2026-02-23 10:09:00+00:00,66413.6953125,66413.6953125,66413.6953125,66413.6953125,0
2026-02-23 10:10:00+00:00,66357.59375,66357.59375,66357.59375,66357.59375,289341440
2026-02-23 10:11:00+00:00,66367.3671875,66367.3671875,66367.3671875,66367.3671875,3915776
2026-02-23 10:14:00+00:00,66359.2109375,66359.2109375,66359.2109375,66359.2109375,43487232
2026-02-23 10:16:00+00:00,66289.9140625,66289.9140625,66289.9140625,66289.9140625,0
2026-02-23 10:17:00+00:00,66304.0234375,66304.0234375,66304.0234375,66304.0234375,219058176
2026-02-23 10:18:00+00:00,66360.765625,66360.765625,66360.765625,66360.765625,0
2026-02-23 10:19:00+00:00,66379.484375,66379.484375,66379.484375,66379.484375,377991168
2026-02-23 10:20:00+00:00,66442.6796875,66442.6796875,66442.6796875,66442.6796875,12554240
2026-02-23 10:22:00+00:00,66485.46875,66485.46875,66485.46875,66485.46875,0
2026-02-23 10:23:00+00:00,66451.2421875,66451.2421875,66451.2421875,66451.2421875,217763840
2026-02-23 10:24:00+00:00,66438.0703125,66438.0703125,66438.0703125,66438.0703125,0
2026-02-23 10:26:00+00:00,66426.765625,66426.765625,66426.765625,66426.765625,44781568
2026-02-23 10:27:00+00:00,66393.6796875,66393.6796875,66393.6796875,66393.6796875,7045120
2026-02-23 10:29:00+00:00,66353.796875,66353.796875,66353.796875,66353.796875,172306432
2026-02-23 10:30:00+00:00,66347.2578125,66347.2578125,66347.2578125,66347.2578125,0
2026-02-23 10:31:00+00:00,66355.7421875,66355.7421875,66355.7421875,66355.7421875,0
2026-02-23 10:32:00+00:00,66366.421875,66366.421875,66366.421875,66366.421875,0
2026-02-23 10:33:00+00:00,66286.4921875,66286.4921875,66286.4921875,66286.4921875,16859136
2026-02-23 10:35:00+00:00,66285.953125,66285.953125,66285.953125,66285.953125,29802496
2026-02-23 10:36:00+00:00,66290.359375,66290.359375,66290.359375,66290.359375,0
2026-02-23 10:38:00+00:00,66266.6015625,66266.6015625,66266.6015625,66266.6015625,47505408
2026-02-23 10:39:00+00:00,66245.109375,66245.109375,66245.109375,66245.109375,0
2026-02-23 10:41:00+00:00,66319.15625,66319.15625,66319.15625,66319.15625,138682368
2026-02-23 10:42:00+00:00,66350.8828125,66350.8828125,66350.8828125,66350.8828125,40624128
2026-02-23 10:44:00+00:00,66373.5078125,66373.5078125,66373.5078125,66373.5078125,112848896
2026-02-23 10:46:00+00:00,66304.3828125,66304.3828125,66304.3828125,66304.3828125,106639360
2026-02-23 10:47:00+00:00,66306.0703125,66306.0703125,66306.0703125,66306.0703125,122880
2026-02-23 10:49:00+00:00,66287.6640625,66287.6640625,66287.6640625,66287.6640625,11997184
2026-02-23 10:50:00+00:00,66300.4765625,66300.4765625,66300.4765625,66300.4765625,364544
2026-02-23 10:53:00+00:00,66346.3828125,66346.3828125,66346.3828125,66346.3828125,0
2026-02-23 10:55:00+00:00,66371.6328125,66371.6328125,66371.6328125,66371.6328125,120283136
2026-02-23 10:56:00+00:00,66401.765625,66401.765625,66401.765625,66401.765625,4452352
2026-02-23 10:58:00+00:00,66375.5546875,66375.5546875,66375.5546875,66375.5546875,851484672
2026-02-23 10:59:00+00:00,66308.2578125,66308.2578125,66308.2578125,66308.2578125,5935104
2026-02-23 11:00:00+00:00,66319.7734375,66319.7734375,66319.7734375,66319.7734375,0
2026-02-23 11:01:00+00:00,66320.1171875,66320.1171875,66320.1171875,66320.1171875,12439552
2026-02-23 11:03:00+00:00,66324.5234375,66324.5234375,66324.5234375,66324.5234375,5275648
2026-02-23 11:04:00+00:00,66334.09375,66334.09375,66334.09375,66334.09375,0
2026-02-23 11:06:00+00:00,66272.5,66272.5,66272.5,66272.5,0
2026-02-23 11:07:00+00:00,66317.671875,66317.671875,66317.671875,66317.671875,0
2026-02-23 11:09:00+00:00,66309.9140625,66309.9140625,66309.9140625,66309.9140625,0
2026-02-23 11:11:00+00:00,66355.8046875,66355.8046875,66355.8046875,66355.8046875,101621760
2026-02-23 11:13:00+00:00,66344.90625,66344.90625,66344.90625,66344.90625,62033920
2026-02-23 11:14:00+00:00,66369.7890625,66369.7890625,66369.7890625,66369.7890625,0
2026-02-23 11:16:00+00:00,66395.5078125,66395.5078125,66395.5078125,66395.5078125,0
2026-02-23 11:17:00+00:00,66435.15625,66435.15625,66435.15625,66435.15625,7057408
2026-02-23 11:19:00+00:00,66431.2734375,66431.2734375,66431.2734375,66431.2734375,12656640
2026-02-23 11:21:00+00:00,66463.6953125,66463.6953125,66463.6953125,66463.6953125,4853760
2026-02-23 11:22:00+00:00,66422.1953125,66422.1953125,66422.1953125,66422.1953125,210903040
2026-02-23 11:23:00+00:00,66380.984375,66380.984375,66380.984375,66380.984375,0
2026-02-23 11:25:00+00:00,66326.15625,66326.15625,66326.15625,66326.15625,13381632
2026-02-23 11:27:00+00:00,66323.171875,66323.171875,66323.171875,66323.171875,0
2026-02-23 11:29:00+00:00,66330.8515625,66330.8515625,66330.8515625,66330.8515625,409600000
2026-02-23 11:31:00+00:00,66305.6640625,66305.6640625,66305.6640625,66305.6640625,0
2026-02-23 11:32:00+00:00,66285.046875,66285.046875,66285.046875,66285.046875,417792
2026-02-23 11:34:00+00:00,66248.78125,66248.78125,66248.78125,66248.78125,214355968
2026-02-23 11:36:00+00:00,66274.7578125,66274.7578125,66274.7578125,66274.7578125,5541888
2026-02-23 11:37:00+00:00,66233.2578125,66233.2578125,66233.2578125,66233.2578125,8179712
2026-02-23 11:39:00+00:00,66149.6171875,66149.6171875,66149.6171875,66149.6171875,2732032
2026-02-23 11:41:00+00:00,66176.1328125,66176.1328125,66176.1328125,66176.1328125,53460992
2026-02-23 11:42:00+00:00,66135.984375,66135.984375,66135.984375,66135.984375,466944
2026-02-23 11:44:00+00:00,66133.6796875,66133.6796875,66133.6796875,66133.6796875,24313856
2026-02-23 11:45:00+00:00,66137.265625,66137.265625,66137.265625,66137.265625,5128192
2026-02-23 11:46:00+00:00,66167.984375,66167.984375,66167.984375,66167.984375,46964736
2026-02-23 11:47:00+00:00,66150.375,66150.375,66150.375,66150.375,0
2026-02-23 11:48:00+00:00,66149.7734375,66149.7734375,66149.7734375,66149.7734375,5349376
2026-02-23 11:49:00+00:00,66144.1328125,66144.1328125,66144.1328125,66144.1328125,39223296
2026-02-23 11:50:00+00:00,66138.1015625,66138.1015625,66138.1015625,66138.1015625,3002368
2026-02-23 11:51:00+00:00,66203.15625,66203.15625,66203.15625,66203.15625,0
2026-02-23 11:53:00+00:00,66191.4453125,66191.4453125,66191.4453125,66191.4453125,64471040
2026-02-23 11:55:00+00:00,66171.828125,66171.828125,66171.828125,66171.828125,97251328
2026-02-23 11:56:00+00:00,66170.53125,66170.53125,66170.53125,66170.53125,0
2026-02-23 11:57:00+00:00,66174.875,66174.875,66174.875,66174.875,12341248
2026-02-23 11:59:00+00:00,66182.5,66182.5,66182.5,66182.5,17981440
2026-02-23 12:01:00+00:00,66190.59375,66190.59375,66190.59375,66190.59375,6340608
2026-02-23 12:02:00+00:00,66214.421875,66214.421875,66214.421875,66214.421875,2572288
2026-02-23 12:04:00+00:00,66174.7890625,66174.7890625,66174.7890625,66174.7890625,48873472
2026-02-23 12:05:00+00:00,66189.890625,66189.890625,66189.890625,66189.890625,638976
2026-02-23 12:06:00+00:00,66196.59375,66196.59375,66196.59375,66196.59375,3121152
2026-02-23 12:08:00+00:00,66201.9296875,66201.9296875,66201.9296875,66201.9296875,0
2026-02-23 12:09:00+00:00,66246.125,66246.125,66246.125,66246.125,2375680
2026-02-23 12:10:00+00:00,66193.6328125,66193.6328125,66193.6328125,66193.6328125,0
2026-02-23 12:12:00+00:00,66205.203125,66205.203125,66205.203125,66205.203125,0
2026-02-23 12:13:00+00:00,66214.484375,66214.484375,66214.484375,66214.484375,0
2026-02-23 12:14:00+00:00,66217.5,66217.5,66217.5,66217.5,1179648
2026-02-23 12:16:00+00:00,66229.578125,66229.578125,66229.578125,66229.578125,191447040
2026-02-23 12:18:00+00:00,66217.125,66217.125,66217.125,66217.125,1748992
2026-02-23 12:19:00+00:00,66218.59375,66218.59375,66218.59375,66218.59375,0
2026-02-23 12:20:00+00:00,66194.015625,66194.015625,66194.015625,66194.015625,7421952
2026-02-23 12:21:00+00:00,66133.5234375,66133.5234375,66133.5234375,66133.5234375,4861952
2026-02-23 12:24:00+00:00,66086.609375,66086.609375,66086.609375,66086.609375,42659840
2026-02-23 12:25:00+00:00,66111.546875,66111.546875,66111.546875,66111.546875,44589056
2026-02-23 12:27:00+00:00,66144.5859375,66144.5859375,66144.5859375,66144.5859375,1376256
2026-02-23 12:30:00+00:00,66137.3671875,66137.3671875,66137.3671875,66137.3671875,53317632
2026-02-23 12:31:00+00:00,66124.671875,66124.671875,66124.671875,66124.671875,22790144
2026-02-23 12:32:00+00:00,65988.234375,65988.234375,65988.234375,65988.234375,0
2026-02-23 12:33:00+00:00,65977.3984375,65977.3984375,65977.3984375,65977.3984375,103063552
2026-02-23 12:34:00+00:00,65942.078125,65942.078125,65942.078125,65942.078125,0
2026-02-23 12:35:00+00:00,65946.9140625,65946.9140625,65946.9140625,65946.9140625,20733952
2026-02-23 12:36:00+00:00,66002.1171875,66002.1171875,66002.1171875,66002.1171875,15544320
2026-02-23 12:38:00+00:00,66272.859375,66272.859375,66272.859375,66272.859375,97755136
2026-02-23 12:39:00+00:00,66343.7890625,66343.7890625,66343.7890625,66343.7890625,45510656
2026-02-23 12:41:00+00:00,66286.328125,66286.328125,66286.328125,66286.328125,86536192
2026-02-23 12:42:00+00:00,66289.2109375,66289.2109375,66289.2109375,66289.2109375,0
2026-02-23 12:45:00+00:00,66451.2265625,66451.2265625,66451.2265625,66451.2265625,59670528
2026-02-23 12:46:00+00:00,66384.1796875,66384.1796875,66384.1796875,66384.1796875,0
2026-02-23 12:48:00+00:00,66494.0,66494.0,66494.0,66494.0,9318400
2026-02-23 12:49:00+00:00,66415.703125,66415.703125,66415.703125,66415.703125,661356544
2026-02-23 12:50:00+00:00,66358.171875,66358.171875,66358.171875,66358.171875,0
2026-02-23 12:52:00+00:00,66356.4375,66356.4375,66356.4375,66356.4375,20262912
2026-02-23 12:53:00+00:00,66337.5703125,66337.5703125,66337.5703125,66337.5703125,2211840
2026-02-23 12:55:00+00:00,66344.90625,66344.90625,66344.90625,66344.90625,0
2026-02-23 12:56:00+00:00,66319.96875,66319.96875,66319.96875,66319.96875,23617536
2026-02-23 12:58:00+00:00,66256.84375,66256.84375,66256.84375,66256.84375,52396032
2026-02-23 12:59:00+00:00,66259.6328125,66259.6328125,66259.6328125,66259.6328125,5345280
2026-02-23 13:01:00+00:00,66294.6953125,66294.6953125,66294.6953125,66294.6953125,188768256
2026-02-23 13:02:00+00:00,66275.453125,66275.453125,66275.453125,66275.453125,0
2026-02-23 13:04:00+00:00,66273.640625,66273.640625,66273.640625,66273.640625,36794368
2026-02-23 13:05:00+00:00,66265.9609375,66265.9609375,66265.9609375,66265.9609375,1699840
2026-02-23 13:07:00+00:00,66257.1875,66257.1875,66257.1875,66257.1875,42356736
2026-02-23 13:09:00+00:00,66356.59375,66356.59375,66356.59375,66356.59375,5783552
2026-02-23 13:10:00+00:00,66337.25,66337.25,66337.25,66337.25,58470400
2026-02-23 13:12:00+00:00,66312.7578125,66312.7578125,66312.7578125,66312.7578125,1019904
2026-02-23 13:14:00+00:00,66236.7109375,66236.7109375,66236.7109375,66236.7109375,38338560
2026-02-23 13:15:00+00:00,66221.8359375,66221.8359375,66221.8359375,66221.8359375,10215424
2026-02-23 13:16:00+00:00,66229.6953125,66229.6953125,66229.6953125,66229.6953125,19947520
2026-02-23 13:17:00+00:00,66216.1953125,66216.1953125,66216.1953125,66216.1953125,10498048
2026-02-23 13:19:00+00:00,66159.1796875,66159.1796875,66159.1796875,66159.1796875,39649280
2026-02-23 13:21:00+00:00,66199.6640625,66199.6640625,66199.6640625,66199.6640625,8499200
2026-02-23 13:22:00+00:00,66221.5703125,66221.5703125,66221.5703125,66221.5703125,0
2026-02-23 13:23:00+00:00,66219.3671875,66219.3671875,66219.3671875,66219.3671875,2871296
2026-02-23 13:26:00+00:00,66181.3671875,66181.3671875,66181.3671875,66181.3671875,0
2026-02-23 13:27:00+00:00,66148.15625,66148.15625,66148.15625,66148.15625,233336832
2026-02-23 13:29:00+00:00,66223.609375,66223.609375,66223.609375,66223.609375,48123904
2026-02-23 13:31:00+00:00,66248.0,66248.0,66248.0,66248.0,66510848
2026-02-23 13:33:00+00:00,66210.078125,66210.078125,66210.078125,66210.078125,5029888
2026-02-23 13:35:00+00:00,66212.015625,66212.015625,66212.015625,66212.015625,0
2026-02-23 13:36:00+00:00,66201.09375,66201.09375,66201.09375,66201.09375,0
2026-02-23 13:38:00+00:00,66188.375,66188.375,66188.375,66188.375,425943040
2026-02-23 13:39:00+00:00,66153.21875,66153.21875,66153.21875,66153.21875,6516736
2026-02-23 13:41:00+00:00,66233.578125,66233.578125,66233.578125,66233.578125,0
2026-02-23 13:42:00+00:00,66277.7421875,66277.7421875,66277.7421875,66277.7421875,0
2026-02-23 13:43:00+00:00,66322.34375,66322.34375,66322.34375,66322.34375,0
